epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,2756.52,0.41011,0.29702,1.11534,0.94339,0.91043,0.97745,0.89384,0.37507,0.37758,1.27643,0.006337,0.006337,0.006337
113,2780.97,0.40446,0.29743,1.13517,0.95902,0.93498,0.98317,0.90023,0.3674,0.33191,1.26367,0.006304,0.006304,0.006304
114,2806.77,0.40788,0.30253,1.13549,0.96853,0.95137,0.98211,0.89874,0.36719,0.30744,1.26684,0.006271,0.006271,0.006271
115,2832.62,0.41135,0.30224,1.12475,0.96185,0.96449,0.98759,0.90481,0.36412,0.31181,1.24588,0.006238,0.006238,0.006238
116,2857.02,0.41619,0.30315,1.13939,0.9666,0.96181,0.98948,0.90525,0.36533,0.29431,1.26237,0.006205,0.006205,0.006205
117,2881.36,0.40752,0.29771,1.12373,0.95625,0.96606,0.98671,0.9026,0.3679,0.33759,1.27507,0.006172,0.006172,0.006172
118,2905.54,0.41617,0.30496,1.13962,0.95512,0.96281,0.97804,0.89344,0.37129,0.30172,1.29332,0.006139,0.006139,0.006139
119,2929.81,0.40068,0.29541,1.12056,0.93996,0.94429,0.96376,0.88468,0.36458,0.31598,1.26857,0.006106,0.006106,0.006106
120,2953.96,0.41124,0.30024,1.11882,0.93526,0.92729,0.96548,0.88567,0.36589,0.36187,1.26331,0.006073,0.006073,0.006073
121,2978.24,0.40465,0.29992,1.1246,0.94743,0.91625,0.97938,0.89901,0.36443,0.32071,1.24609,0.00604,0.00604,0.00604
122,3003.62,0.40439,0.29477,1.123,0.94097,0.92202,0.96987,0.8896,0.36517,0.33242,1.26137,0.006007,0.006007,0.006007
123,3028.86,0.40326,0.29827,1.11697,0.94671,0.93746,0.97872,0.89774,0.36397,0.42029,1.24654,0.005974,0.005974,0.005974
124,3053.67,0.399,0.28858,1.12276,0.97002,0.95005,0.98032,0.89967,0.36122,0.30184,1.25842,0.005941,0.005941,0.005941
125,3078.18,0.3994,0.29253,1.11324,0.95642,0.94573,0.96625,0.88452,0.36194,0.29468,1.2619,0.005908,0.005908,0.005908
