epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,3090.84,0.385,0.28802,1.07371,0.98691,0.98825,0.98863,0.93645,0.30244,0.2343,1.04192,0.005908,0.005908,0.005908
126,3115.91,0.38894,0.29459,1.08177,0.98617,0.98725,0.99224,0.93699,0.30728,0.22338,1.04851,0.005875,0.005875,0.005875
127,3140.57,0.3898,0.29651,1.08523,0.98553,0.98293,0.9924,0.93371,0.30866,0.22866,1.04809,0.005842,0.005842,0.005842
128,3164.85,0.38636,0.28921,1.09022,0.98751,0.98541,0.9905,0.93576,0.30627,0.22868,1.04703,0.005809,0.005809,0.005809
129,3189.81,0.38747,0.28978,1.08823,0.98421,0.9852,0.99068,0.93322,0.30775,0.22531,1.04885,0.005776,0.005776,0.005776
130,3214.41,0.39013,0.29048,1.08299,0.98458,0.98649,0.9923,0.93732,0.30562,0.21962,1.05139,0.005743,0.005743,0.005743
131,3238.65,0.38219,0.28791,1.08909,0.98868,0.9865,0.99193,0.93744,0.30164,0.21985,1.05151,0.00571,0.00571,0.00571
132,3263.22,0.38881,0.28989,1.08015,0.98822,0.98649,0.99067,0.93581,0.30351,0.21901,1.05656,0.005677,0.005677,0.005677
133,3287.63,0.38453,0.2863,1.07305,0.98675,0.98826,0.98874,0.93181,0.30677,0.21872,1.05125,0.005644,0.005644,0.005644
134,3311.87,0.39063,0.29514,1.0868,0.98602,0.9871,0.99084,0.93449,0.30894,0.22094,1.05535,0.005611,0.005611,0.005611
135,3335.95,0.38158,0.28836,1.07728,0.98716,0.98849,0.99152,0.93575,0.30595,0.21616,1.04806,0.005578,0.005578,0.005578
136,3360.39,0.38575,0.28729,1.08997,0.98716,0.98351,0.99252,0.93401,0.30395,0.21626,1.04612,0.005545,0.005545,0.005545
137,3384.82,0.38285,0.28749,1.07633,0.98723,0.98314,0.99317,0.9364,0.30243,0.21444,1.04921,0.005512,0.005512,0.005512
138,3409.19,0.37509,0.28379,1.07844,0.98781,0.97894,0.99056,0.93518,0.30268,0.22198,1.04511,0.005479,0.005479,0.005479
139,3433.57,0.38272,0.28519,1.07077,0.98788,0.98286,0.99069,0.93359,0.30694,0.22142,1.05095,0.005446,0.005446,0.005446
140,3457.96,0.3805,0.2917,1.08607,0.9889,0.98369,0.99054,0.93642,0.30242,0.21712,1.04548,0.005413,0.005413,0.005413
141,3482.25,0.38249,0.28705,1.07371,0.98807,0.98183,0.9899,0.93168,0.30956,0.22383,1.05299,0.00538,0.00538,0.00538
142,3506.81,0.37003,0.27902,1.06625,0.98753,0.98062,0.99018,0.93157,0.30657,0.22397,1.05317,0.005347,0.005347,0.005347
143,3530.84,0.37527,0.28338,1.08845,0.98853,0.98525,0.99092,0.93645,0.30267,0.22385,1.04947,0.005314,0.005314,0.005314
144,3555.35,0.38039,0.28525,1.08069,0.98838,0.98655,0.98899,0.93122,0.30847,0.22317,1.05042,0.005281,0.005281,0.005281
145,3579.86,0.38367,0.28396,1.07912,0.98757,0.98429,0.98775,0.93132,0.3069,0.22291,1.05221,0.005248,0.005248,0.005248
146,3603.94,0.37131,0.278,1.07057,0.98641,0.98465,0.98794,0.93002,0.30719,0.22102,1.05068,0.005215,0.005215,0.005215
147,3628.01,0.3808,0.28734,1.07643,0.98808,0.98457,0.99031,0.93378,0.30591,0.21549,1.04992,0.005182,0.005182,0.005182
148,3652.41,0.37305,0.28433,1.08063,0.9878,0.98586,0.99173,0.93651,0.30232,0.21021,1.04854,0.005149,0.005149,0.005149
149,3676.77,0.37445,0.27913,1.07568,0.98768,0.98469,0.99253,0.93592,0.30185,0.20967,1.04555,0.005116,0.005116,0.005116
150,3701.16,0.37743,0.28588,1.08308,0.9885,0.98568,0.99137,0.93452,0.30426,0.21386,1.04795,0.005083,0.005083,0.005083
151,3725.18,0.36947,0.28016,1.07322,0.98964,0.98643,0.99251,0.93538,0.30192,0.2091,1.05014,0.00505,0.00505,0.00505
152,3749.33,0.36491,0.2758,1.06547,0.98507,0.98958,0.99305,0.93599,0.30004,0.20854,1.05134,0.005017,0.005017,0.005017
153,3774,0.37697,0.28418,1.08503,0.98704,0.98659,0.99266,0.93498,0.30171,0.20899,1.0535,0.004984,0.004984,0.004984
154,3798.6,0.37287,0.28129,1.08046,0.98401,0.98881,0.99245,0.93749,0.29783,0.20713,1.05272,0.004951,0.004951,0.004951
155,3822.61,0.36208,0.2741,1.06257,0.98176,0.98964,0.99281,0.93743,0.29927,0.20939,1.05106,0.004918,0.004918,0.004918
156,3846.86,0.36766,0.27969,1.07129,0.98205,0.98778,0.99273,0.93666,0.29935,0.21305,1.0569,0.004885,0.004885,0.004885
157,3871.06,0.36616,0.27631,1.07386,0.98645,0.98525,0.99283,0.93677,0.29997,0.21186,1.05289,0.004852,0.004852,0.004852
158,3895.72,0.36843,0.27863,1.08247,0.98358,0.98849,0.99213,0.93636,0.29888,0.21085,1.05221,0.004819,0.004819,0.004819
159,3919.9,0.36596,0.27584,1.07281,0.98432,0.98772,0.99139,0.93704,0.29695,0.21236,1.0527,0.004786,0.004786,0.004786
160,3944.06,0.36262,0.27254,1.06554,0.9836,0.9904,0.99112,0.93647,0.2975,0.2128,1.05086,0.004753,0.004753,0.004753
161,3968.16,0.36146,0.2736,1.07061,0.98308,0.98859,0.99112,0.93525,0.29792,0.21171,1.05097,0.00472,0.00472,0.00472
162,3992.62,0.36718,0.27649,1.07517,0.98424,0.98973,0.99037,0.93444,0.29703,0.21093,1.04921,0.004687,0.004687,0.004687
163,4017.08,0.35951,0.27224,1.07503,0.98198,0.99151,0.99023,0.93467,0.29638,0.21064,1.04868,0.004654,0.004654,0.004654
164,4041.59,0.35517,0.27106,1.05991,0.98914,0.98627,0.99122,0.93649,0.29652,0.20855,1.04696,0.004621,0.004621,0.004621
165,4066.41,0.3583,0.27361,1.06466,0.99051,0.98648,0.9911,0.93747,0.29621,0.20963,1.04478,0.004588,0.004588,0.004588
166,4090.49,0.35971,0.27177,1.0692,0.98955,0.98733,0.99023,0.9366,0.29556,0.21139,1.04338,0.004555,0.004555,0.004555
167,4114.87,0.35975,0.27372,1.06793,0.9896,0.98742,0.99161,0.93684,0.2954,0.20918,1.04384,0.004522,0.004522,0.004522
168,4139.53,0.35992,0.27191,1.07219,0.98887,0.988,0.99254,0.93826,0.29811,0.20801,1.04469,0.004489,0.004489,0.004489
169,4163.75,0.35556,0.27116,1.07185,0.98891,0.98781,0.99286,0.93824,0.29772,0.20755,1.04453,0.004456,0.004456,0.004456
170,4188.13,0.36515,0.27221,1.07759,0.98759,0.98887,0.99316,0.93906,0.29692,0.20665,1.0444,0.004423,0.004423,0.004423
171,4212.76,0.36154,0.27407,1.06452,0.98751,0.98846,0.99207,0.93751,0.29828,0.20743,1.04558,0.00439,0.00439,0.00439
172,4237.14,0.35454,0.2691,1.06611,0.98595,0.98894,0.99157,0.93645,0.29691,0.20684,1.04618,0.004357,0.004357,0.004357
