epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,3758.48,0.37675,0.27553,1.08281,0.98142,0.96618,0.99103,0.92126,0.33427,0.22286,1.12402,0.005017,0.005017,0.005017
153,3783.52,0.38483,0.28115,1.09569,0.97879,0.97091,0.99092,0.92062,0.33347,0.22003,1.12083,0.004984,0.004984,0.004984
154,3808.36,0.38272,0.27984,1.10508,0.98399,0.96827,0.99063,0.92019,0.33359,0.2184,1.12385,0.004951,0.004951,0.004951
155,3834.38,0.37035,0.27651,1.07917,0.98256,0.96053,0.98975,0.91922,0.33259,0.2258,1.12355,0.004918,0.004918,0.004918
156,3859.19,0.37944,0.27665,1.08444,0.98377,0.9584,0.98973,0.91933,0.33134,0.22346,1.12424,0.004885,0.004885,0.004885
157,3884.2,0.37343,0.273,1.08686,0.97984,0.97368,0.99064,0.92006,0.32993,0.21632,1.12337,0.004852,0.004852,0.004852
158,3909.09,0.37872,0.27588,1.09882,0.97981,0.97443,0.99123,0.92151,0.33082,0.21674,1.12233,0.004819,0.004819,0.004819
159,3933.4,0.37759,0.27613,1.09291,0.98143,0.97451,0.99111,0.92145,0.32957,0.21562,1.1186,0.004786,0.004786,0.004786
160,3959.07,0.37402,0.27286,1.08788,0.98028,0.97617,0.99113,0.9208,0.32996,0.21479,1.11761,0.004753,0.004753,0.004753
161,3985.02,0.3718,0.27271,1.09278,0.97652,0.97843,0.99111,0.92098,0.32962,0.21386,1.11785,0.00472,0.00472,0.00472
162,4009.18,0.37578,0.27701,1.10281,0.97773,0.97901,0.99089,0.92003,0.32962,0.21523,1.11348,0.004687,0.004687,0.004687
163,4033.73,0.36812,0.27179,1.08837,0.98046,0.97915,0.99104,0.92227,0.32851,0.21463,1.11709,0.004654,0.004654,0.004654
164,4058.2,0.36473,0.27065,1.07981,0.98103,0.98078,0.99053,0.92167,0.32889,0.2125,1.12746,0.004621,0.004621,0.004621
165,4082,0.36463,0.27023,1.08208,0.98038,0.98111,0.99033,0.92153,0.32821,0.2131,1.12209,0.004588,0.004588,0.004588
166,4106.94,0.36819,0.27264,1.09263,0.97938,0.98004,0.99006,0.92126,0.32813,0.21466,1.11802,0.004555,0.004555,0.004555
167,4131.96,0.3702,0.27527,1.08573,0.97939,0.98136,0.9899,0.92208,0.32757,0.21629,1.11402,0.004522,0.004522,0.004522
168,4157.4,0.36903,0.27111,1.08904,0.97982,0.98172,0.99008,0.9221,0.32802,0.21752,1.11148,0.004489,0.004489,0.004489
169,4181.32,0.36426,0.27134,1.09666,0.97966,0.98162,0.99034,0.92324,0.3269,0.21543,1.11046,0.004456,0.004456,0.004456
170,4205.7,0.36857,0.27172,1.09743,0.9793,0.98077,0.99055,0.923,0.32672,0.21667,1.11017,0.004423,0.004423,0.004423
171,4230.44,0.36682,0.26956,1.08215,0.97859,0.9793,0.99045,0.92135,0.32659,0.21606,1.11012,0.00439,0.00439,0.00439
172,4254.46,0.36252,0.26848,1.08866,0.97876,0.97459,0.99059,0.92295,0.3256,0.21924,1.11718,0.004357,0.004357,0.004357
173,4278.87,0.36537,0.26715,1.08823,0.97893,0.97357,0.99022,0.92247,0.32478,0.21945,1.12198,0.004324,0.004324,0.004324
174,4303.65,0.36379,0.26772,1.08428,0.97842,0.97143,0.99083,0.92378,0.32534,0.21818,1.12287,0.004291,0.004291,0.004291
175,4328.38,0.36359,0.26817,1.08605,0.97193,0.97805,0.99067,0.9242,0.32438,0.21545,1.12165,0.004258,0.004258,0.004258
176,4353.52,0.35729,0.26572,1.07373,0.97678,0.97669,0.99076,0.92362,0.32458,0.216,1.1218,0.004225,0.004225,0.004225
177,4378.57,0.36297,0.2693,1.08945,0.97682,0.97447,0.99104,0.9238,0.32508,0.2172,1.12185,0.004192,0.004192,0.004192
178,4404.29,0.35672,0.26782,1.08688,0.97981,0.97082,0.99118,0.92331,0.32498,0.22059,1.12351,0.004159,0.004159,0.004159
179,4428.94,0.36316,0.2651,1.0988,0.9795,0.97039,0.99142,0.92405,0.32461,0.22123,1.12241,0.004126,0.004126,0.004126
180,4454.3,0.35994,0.26828,1.08599,0.97948,0.96984,0.9915,0.92508,0.32387,0.21969,1.11832,0.004093,0.004093,0.004093
