epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,2573.28,0.4064,0.29715,1.09919,0.88956,0.87212,0.91781,0.80447,0.44398,0.4052,1.32702,0.006502,0.006502,0.006502
108,2596.91,0.39677,0.29452,1.09304,0.86368,0.85952,0.91266,0.80693,0.43906,0.42828,1.31581,0.006469,0.006469,0.006469
109,2621.11,0.39862,0.29707,1.10225,0.89105,0.84425,0.92578,0.81441,0.44926,0.4141,1.31243,0.006436,0.006436,0.006436
110,2645.59,0.40067,0.29488,1.09401,0.87996,0.80781,0.90035,0.79212,0.44672,0.48257,1.31959,0.006403,0.006403,0.006403
111,2670.15,0.40233,0.29792,1.08791,0.91232,0.83771,0.91296,0.80216,0.43877,0.4652,1.31144,0.00637,0.00637,0.00637
112,2695.14,0.39455,0.28883,1.08515,0.89833,0.79732,0.90618,0.79667,0.43828,0.47372,1.30924,0.006337,0.006337,0.006337
113,2719.07,0.39285,0.29414,1.09823,0.88651,0.79655,0.87344,0.76855,0.43701,0.53673,1.30244,0.006304,0.006304,0.006304
114,2742.66,0.39531,0.29474,1.10226,0.8559,0.8223,0.88651,0.78128,0.44405,0.49964,1.34241,0.006271,0.006271,0.006271
115,2767.23,0.40041,0.29513,1.0921,0.88127,0.79813,0.88795,0.78449,0.44071,0.50489,1.31985,0.006238,0.006238,0.006238
116,2791.17,0.40483,0.29736,1.1067,0.78472,0.86724,0.88623,0.78748,0.43606,0.49762,1.3268,0.006205,0.006205,0.006205
117,2814.98,0.39409,0.28952,1.09476,0.83951,0.84796,0.89605,0.79362,0.43255,0.47452,1.32023,0.006172,0.006172,0.006172
118,2838.54,0.3996,0.29835,1.10061,0.87991,0.77291,0.88143,0.77882,0.44082,0.50163,1.33301,0.006139,0.006139,0.006139
119,2862.31,0.38636,0.28982,1.08842,0.88819,0.82828,0.89702,0.78905,0.44359,0.4843,1.32863,0.006106,0.006106,0.006106
120,2886.03,0.39152,0.29102,1.09197,0.90272,0.84663,0.89802,0.78794,0.45005,0.47561,1.34739,0.006073,0.006073,0.006073
121,2909.67,0.38948,0.28933,1.0951,0.89638,0.85136,0.89648,0.78916,0.44769,0.48564,1.3371,0.00604,0.00604,0.00604
122,2933.45,0.38754,0.28673,1.09281,0.89947,0.83335,0.89343,0.78937,0.44319,0.49087,1.33518,0.006007,0.006007,0.006007
123,2957.22,0.38991,0.28724,1.08365,0.89835,0.79276,0.88966,0.7864,0.43899,0.52762,1.31459,0.005974,0.005974,0.005974
124,2981.47,0.3877,0.28546,1.08794,0.88168,0.82317,0.89366,0.78661,0.44084,0.50414,1.32694,0.005941,0.005941,0.005941
125,3005.46,0.38747,0.28434,1.08116,0.88323,0.79435,0.89227,0.78794,0.43485,0.50483,1.32791,0.005908,0.005908,0.005908
126,3029.45,0.38574,0.28971,1.08978,0.91205,0.79242,0.89349,0.78938,0.43907,0.5069,1.33421,0.005875,0.005875,0.005875
127,3053.4,0.38618,0.2907,1.08612,0.89151,0.80758,0.89048,0.78339,0.43993,0.51102,1.33283,0.005842,0.005842,0.005842
128,3077.01,0.38157,0.2837,1.08612,0.89489,0.79619,0.88275,0.77812,0.43384,0.51848,1.32414,0.005809,0.005809,0.005809
129,3101.27,0.38195,0.28659,1.09367,0.88071,0.8253,0.88802,0.78288,0.43168,0.49767,1.32514,0.005776,0.005776,0.005776
130,3125.14,0.3881,0.2863,1.09304,0.87874,0.84423,0.90404,0.79656,0.4305,0.45714,1.33125,0.005743,0.005743,0.005743
131,3149.12,0.38057,0.28569,1.09986,0.8736,0.83456,0.89226,0.78576,0.43572,0.4901,1.34514,0.00571,0.00571,0.00571
132,3172.75,0.3838,0.28539,1.08035,0.86612,0.87012,0.91231,0.80202,0.43669,0.4353,1.35689,0.005677,0.005677,0.005677
133,3196.45,0.38297,0.28254,1.07789,0.84953,0.87379,0.90822,0.79783,0.43506,0.44247,1.35437,0.005644,0.005644,0.005644
134,3220.37,0.3837,0.28534,1.09628,0.83335,0.86391,0.88987,0.78423,0.43513,0.4973,1.34723,0.005611,0.005611,0.005611
135,3243.96,0.37807,0.27967,1.08017,0.84386,0.84408,0.88821,0.7864,0.43394,0.5064,1.3435,0.005578,0.005578,0.005578
136,3267.78,0.37943,0.28493,1.09031,0.84475,0.85858,0.89545,0.79055,0.43251,0.4786,1.33807,0.005545,0.005545,0.005545
137,3292.81,0.37535,0.28155,1.077,0.81099,0.87014,0.88947,0.78633,0.43256,0.49938,1.33252,0.005512,0.005512,0.005512
138,3317.62,0.37059,0.27482,1.08025,0.79809,0.85863,0.88244,0.78176,0.43152,0.52387,1.32575,0.005479,0.005479,0.005479
