epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,5168.39,0.36476,0.26937,1.16072,0.99961,1,0.995,0.99173,0.22428,0.18363,1.0101,0.000283085,0.000283085,0.000283085
83,5230.55,0.3627,0.26624,1.15116,0.98885,0.995,0.99461,0.97661,0.30745,0.22522,1.07409,0.000268938,0.000268938,0.000268938
84,5292.03,0.35914,0.26513,1.15275,0.99914,1,0.995,0.98597,0.2604,0.19703,1.03998,0.000254791,0.000254791,0.000254791
85,5353.98,0.35991,0.26585,1.16397,0.99949,0.99854,0.995,0.9869,0.25639,0.18878,1.03141,0.000240644,0.000240644,0.000240644
86,5416.93,0.36232,0.26621,1.15077,0.99233,0.99785,0.995,0.98177,0.279,0.20909,1.04853,0.000226497,0.000226497,0.000226497
87,5479.29,0.35525,0.26492,1.15536,0.99882,1,0.995,0.98592,0.25692,0.19239,1.03458,0.000212349,0.000212349,0.000212349
88,5542.77,0.35981,0.26711,1.15708,0.99921,0.99857,0.995,0.9861,0.2824,0.19731,1.03744,0.000198202,0.000198202,0.000198202
89,5605.36,0.35543,0.26427,1.15301,0.99929,1,0.995,0.98792,0.26054,0.19502,1.02993,0.000184055,0.000184055,0.000184055
90,5668.11,0.35107,0.26258,1.147,0.99898,0.99992,0.995,0.98745,0.25853,0.19429,1.03159,0.000169908,0.000169908,0.000169908
91,5731.44,0.23986,0.1851,0.98625,0.99949,1,0.995,0.98965,0.24727,0.18499,1.02122,0.000155761,0.000155761,0.000155761
92,5794.19,0.23472,0.18274,0.97714,0.99955,1,0.995,0.98999,0.23853,0.18347,1.01904,0.000141614,0.000141614,0.000141614
93,5857.12,0.23013,0.18001,0.98233,0.99958,1,0.995,0.98897,0.24865,0.18753,1.02198,0.000127467,0.000127467,0.000127467
94,5919.72,0.22859,0.1793,0.97898,0.99955,1,0.995,0.98966,0.2433,0.18494,1.01695,0.00011332,0.00011332,0.00011332
95,5981.34,0.22647,0.17912,0.979,0.99955,1,0.995,0.98992,0.24162,0.18381,1.01737,9.91726e-05,9.91726e-05,9.91726e-05
96,6044.72,0.2242,0.17685,0.97297,0.99952,1,0.995,0.98934,0.24974,0.18441,1.02282,8.50255e-05,8.50255e-05,8.50255e-05
97,6107.83,0.22292,0.17506,0.97151,0.99954,1,0.995,0.99003,0.24562,0.18637,1.0173,7.08784e-05,7.08784e-05,7.08784e-05
98,6170.25,0.22283,0.17633,0.97206,0.99954,1,0.995,0.99009,0.24212,0.18532,1.01346,5.67313e-05,5.67313e-05,5.67313e-05
99,6232.66,0.22248,0.17574,0.97118,0.99953,1,0.995,0.99032,0.23483,0.1827,1.0076,4.25842e-05,4.25842e-05,4.25842e-05
100,6294.87,0.21909,0.17392,0.97011,0.99952,1,0.995,0.99008,0.23409,0.18334,1.01157,2.84371e-05,2.84371e-05,2.84371e-05
